0.01725556232,0.009563611999999999,0.92,0.9372555623200001
0.01633618888,0.009525615999999997,0.94,0.9563361888799998
0.014792862319999997,0.009449944,0.92,0.93479286232
0.01554682496,0.009414815999999996,0.9,0.91554682496
0.01434835936,0.009566512,0.9,0.9143483593599996
0.013630044879999999,0.009398127999999997,0.96,0.97363004488
0.01523968688,0.009477848,0.88,0.8952396868799997
0.01404497896,0.009676828000000002,0.94,0.95404497896
0.014296251679999998,0.009566572,0.94,0.95429625168
0.015856039600000003,0.009375419999999999,0.92,0.9358560396000002
0.014020541199999998,0.009361903999999997,0.84,0.8540205412
0.014797041519999993,0.009661587999999997,0.96,0.9747970415200002
0.014225548560000002,0.009467335999999996,0.88,0.8942255485600001
0.01357391504,0.009327451999999995,0.88,0.89357391504
0.01609048304,0.009512864,0.78,0.7960904830400001
0.015197504080000004,0.00952102,0.9,0.9151975040800001
0.014808872080000002,0.009472727999999996,0.88,0.8948088720800002
0.013554319039999999,0.009532784,0.92,0.9335543190399999
0.013879626639999997,0.009580167999999995,0.88,0.89387962664
0.014180036799999997,0.00945908,0.8,0.8141800367999997
0.016367067279999998,0.009640884,0.92,0.9363670672800004
0.014469218239999996,0.009461964,0.9,0.9144692182400003
0.01354954584,0.009439836,0.92,0.9335495458400002
0.015600882639999994,0.009484503999999998,0.86,0.87560088264
0.013932289839999999,0.009455471999999998,0.86,0.8739322898400002
0.013152455760000006,0.009497791999999998,0.86,0.87315245576
0.013286090159999996,0.009525295999999999,0.98,0.9932860901599997
0.01585210632,0.009529748,0.84,0.85585210632
0.016337430239999996,0.009448571999999995,0.9,0.91633743024
0.015040276160000003,0.009545647999999997,0.84,0.8550402761600001
0.0131159276,0.009452208,0.92,0.9331159276000001
0.015291346960000002,0.009447423999999998,0.9,0.91529134696
0.013227413199999996,0.009538988,0.9,0.9132274132000003
0.01442117472,0.009487912,0.94,0.9544211747200001
0.0128369624,0.009497991999999999,0.82,0.8328369624000002
0.01508091512,0.009384475999999998,0.88,0.8950809151199999
0.017946619999999996,0.009602340000000001,0.8,0.8179466199999997
0.01231514408,0.009505451999999998,0.9,0.9123151440799999
0.0134203528,0.009533116000000001,0.88,0.8934203528000002
0.014627778399999996,0.009532583999999995,0.86,0.8746277784
0.013900322559999996,0.009608764,0.86,0.8739003225600002
0.013895864159999993,0.009496988000000001,0.84,0.85389586416
0.01465371024,0.009464975999999996,0.9,0.9146537102399998
0.012909464319999998,0.009464483999999999,0.9,0.9129094643200003
0.014562030719999999,0.009533416,0.84,0.85456203072
0.012296016639999997,0.009521324,0.92,0.9322960166400002
0.01277596768,0.009502599999999998,0.94,0.9527759676799996
0.014178156960000004,0.009403219999999999,0.88,0.89417815696
0.012932825679999998,0.009461407999999998,0.92,0.9329328256799998
0.013236593280000002,0.009415435999999996,0.92,0.9332365932800002
0.013975800640000003,0.009430355999999997,0.9,0.91397580064
0.013542549440000001,0.009480111999999999,0.84,0.8535425494400001
0.01706672392,0.009472983999999995,0.74,0.75706672392
0.013353804639999998,0.009448292,0.8,0.8133538046400001
0.012560236880000002,0.009540000000000002,0.9,0.9125602368800001
0.012552108399999994,0.009403731999999998,0.92,0.9325521083999999
0.0124755288,0.009545555999999998,0.88,0.8924755287999997
0.012249564400000001,0.009414196000000001,0.88,0.8922495644
0.012623808079999995,0.009524636000000001,0.9,0.9126238080800002
0.01261198184,0.009410443999999997,0.86,0.8726119818399998
0.012395679280000002,0.009527075999999995,0.9,0.91239567928
0.015623496559999991,0.009575344000000001,0.86,0.8756234965599999
0.01155393816,0.009343012,0.94,0.9515539381600001
0.015190696399999998,0.009450911999999999,0.84,0.8551906963999997
0.012741524799999994,0.009515163999999998,0.86,0.8727415248000001
0.01198644112,0.009481632000000002,0.9,0.9119864411199997
0.014029278159999997,0.009441352,0.82,0.8340292781599997
0.013935517119999994,0.009531143999999997,0.8,0.8139355171199999
0.017091582079999997,0.009415403999999994,0.78,0.7970915820799999
0.012757210959999998,0.009400103999999996,0.76,0.7727572109600002
0.01422087952,0.009493968,0.82,0.83422087952
0.012749229759999998,0.009504095999999997,0.86,0.87274922976
0.01166154488,0.009436723999999999,0.84,0.8516615448800002
0.01202536344,0.009445572000000001,0.9,0.91202536344
0.011990037039999991,0.009421012,0.9,0.9119900370400003
0.011455789920000004,0.009451608000000002,0.92,0.9314557899199997
0.015684054399999998,0.009423899999999999,0.8,0.8156840543999998
0.012694884080000001,0.009440499999999998,0.9,0.9126948840800003
0.012400271920000004,0.009465703999999997,0.94,0.95240027192
0.01135589264,0.009417595999999997,0.94,0.9513558926399999
0.012553850800000002,0.00949622,0.9,0.9125538507999998
